,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,sqft_living15,sqft_lot15,price,age,predicted,expected
3492,4,3.0,1.5,0,0,5,7,1860,960,98117,1570,4500,697000,31722,762599,2048662
3493,2,1.0,1.0,0,0,4,7,840,0,98117,1240,5000,457500,39024,464632,1536406
3494,3,2.0,1.5,0,0,5,8,1610,0,98115,1740,5100,690000,27167,690913,1770655
3495,4,3.25,2.0,0,0,3,9,1860,0,98103,1860,4356,967000,35863,904539,2355495
3496,4,1.75,1.0,0,1,4,9,2260,0,98040,2880,16594,980000,17285,1073462,2528127
3497,4,2.75,2.0,0,0,4,9,2450,0,98059,2330,14803,619420,9637,527956,1458245
3498,2,1.0,1.0,0,0,3,6,850,0,98103,1460,4100,389000,38271,400334,1995145
3499,3,1.0,1.0,0,0,3,7,1020,780,98118,1740,5475,500000,18606,360808,1453630
3500,4,1.75,1.0,0,1,4,7,1090,140,98004,2380,13176,569000,23644,781307,2649057
3501,4,2.25,1.0,0,0,4,7,1540,520,98034,1560,7700,425000,17375,454814,1812139
3502,4,2.25,1.0,0,0,4,8,1500,1250,98118,1740,6180,635000,24247,591122,1604682
3503,2,1.0,1.0,0,0,4,6,1120,0,98070,1540,9750,256500,12557,291033,1056118
3504,4,2.5,2.0,0,0,3,8,3010,0,98028,2810,11282,695000,3674,580926,1626191
3505,4,1.5,1.5,0,0,3,7,1390,190,98107,1580,5000,535000,25412,543244,2208505
3506,4,2.5,2.0,0,0,3,8,2630,0,98059,2630,5379,454200,4117,477007,1484519
3507,2,1.0,1.0,0,0,3,6,790,0,98117,1460,5800,418500,26320,380061,1517663
3508,4,2.75,2.0,0,0,4,9,3110,0,98072,2790,35445,749950,11478,750842,1681131
3509,3,1.75,1.0,0,0,3,8,1370,760,98070,1750,7200,338500,5770,409623,1167139
3510,4,3.75,1.5,0,2,3,10,3270,1250,98040,3380,9240,1250000,8238,1511279,2914934
3511,3,2.5,2.0,0,0,4,8,1600,0,98001,1890,8910,299950,7861,291248,1208701
3512,4,1.75,1.0,0,0,3,7,1330,620,98168,1760,11520,325000,18839,292643,1331493
3513,4,3.0,2.0,0,0,3,8,2010,0,98011,2090,8203,434000,15212,465243,1404665
3514,4,1.75,1.0,0,0,5,7,1300,1250,98058,2220,9477,328950,13330,374158,1246994
3515,5,3.75,2.5,0,3,4,10,3740,1600,98144,3910,9418,2100000,37394,2143522,3262711
3516,4,2.0,2.0,0,0,3,8,2000,0,98075,2420,38130,570000,13632,583479,1465968
3517,3,2.25,2.0,0,0,3,8,2170,0,98103,1700,6991,802000,258,680480,2278239
3518,3,1.0,1.5,0,0,3,7,1550,0,98103,2370,4560,525000,35360,598705,2281272
3519,6,3.0,2.5,0,0,4,8,2790,0,98119,2590,4550,700000,39479,931760,2609358
3520,3,1.75,1.0,0,0,3,6,1040,940,98042,2180,217799,350000,21627,327099,1184520
3521,2,1.5,3.0,0,0,3,7,1190,0,98133,1390,1756,277500,3700,293032,1227340
3522,5,2.75,1.0,0,0,4,10,2360,1290,98004,3220,19800,1580000,14376,1604035,2959087
3523,3,1.0,1.5,0,0,5,6,1510,0,98022,1210,5500,195000,37151,235120,1084878
3524,3,2.0,1.0,0,0,3,7,1200,0,98002,1430,6338,222000,17034,224215,1114008
3525,5,3.0,1.0,0,0,4,8,1500,1330,98040,2260,8604,865000,13254,838753,2287072
3526,4,2.0,1.0,0,0,5,7,1000,650,98144,1540,6000,445000,20217,511087,1997425
3527,4,1.5,1.5,0,0,3,7,1710,0,98115,1740,4455,495800,33215,594259,1881171
3528,3,1.0,1.5,0,0,3,7,1740,0,98122,1720,4400,548500,33330,575540,2196251
3529,3,1.75,1.0,0,0,4,7,1220,620,98058,1590,9820,310000,14736,295413,1154694
3530,3,1.5,1.0,0,0,4,7,1820,0,98055,1740,10088,205000,19184,307511,1228854
3531,5,3.75,2.0,0,0,3,7,3860,0,98038,3000,8584,470000,4270,510700,1783745
3532,3,1.5,1.5,0,0,3,7,1810,0,98010,2480,339332,430000,4860,458841,1374182
3533,2,2.0,3.0,0,0,3,7,1030,0,98125,1439,1387,310000,5964,326777,1246524
3534,4,1.0,1.5,0,0,4,7,1410,0,98133,1330,8395,355000,22728,360182,1338077
3535,5,2.5,1.0,0,2,4,8,1370,770,98166,2600,14273,621500,17193,478960,1355708
3536,6,1.5,1.0,0,0,3,7,1030,900,98146,1780,9520,175000,15866,303271,1363476
3537,6,1.5,1.0,0,0,3,7,1030,900,98146,1780,9520,326000,16077,303427,1363817
3538,4,3.5,1.5,0,2,3,7,1930,0,98116,1500,3340,690000,34588,684033,1787512
3539,4,2.5,2.0,0,0,3,8,2210,0,98003,2270,7246,335000,4248,322305,1168677
3540,4,1.0,1.0,0,0,3,7,1360,0,98188,1340,9702,197000,19777,224339,1078337
3541,3,1.75,1.0,0,0,3,7,930,900,98055,1790,7425,312500,23559,271347,1093620
3542,3,2.25,1.0,0,0,5,7,1420,700,98155,1880,6960,436000,20390,448607,1618066
3543,4,2.5,2.0,0,0,3,8,2700,0,98103,2080,3570,1020000,4656,786755,2454648
3544,4,2.5,2.0,0,1,3,9,2250,910,98006,3460,17223,805000,8273,875729,1862389
3545,4,2.25,2.0,0,0,4,8,2770,0,98074,2400,13129,652427,13153,640852,1722238
3546,3,2.5,1.0,0,0,4,9,2240,0,98005,2900,45738,1010000,25492,866489,1796778
3547,4,2.5,2.0,0,0,3,9,2570,0,98092,2520,6667,355000,5788,398742,1180121
3548,2,1.0,1.0,0,0,3,7,880,0,98133,1960,9395,334550,27603,330993,1307077
3549,3,2.25,2.0,0,0,3,8,1820,0,98052,2160,11424,557500,11146,532797,1550385
3550,4,2.25,1.0,0,0,3,7,1110,550,98188,1640,7200,277500,18934,251825,1118060
3551,4,3.0,1.0,0,0,3,6,2200,0,98058,1430,10800,300000,19911,332985,1279548
3552,4,1.0,1.5,0,0,4,7,1460,180,98133,1230,3844,325000,31832,379169,1371860
3553,4,2.0,1.0,0,0,3,7,760,890,98144,1480,3504,402500,23453,394067,1968465
3554,3,1.75,1.0,0,0,4,7,1420,0,98007,2250,7700,461000,18859,483089,1699978
3555,3,1.0,1.5,0,0,3,7,1270,0,98103,1270,4175,540000,32592,493993,2113026
3556,3,1.0,1.0,0,0,4,7,1070,0,98108,1090,4000,385000,16145,289426,1215918
3557,2,1.0,1.0,0,0,3,7,860,200,98103,1470,3814,480000,33061,468260,2022116
3558,3,2.25,1.0,0,1,4,8,1240,950,98056,3500,7149,539950,18787,520741,1990430
3559,3,2.25,2.0,0,0,3,9,1940,0,98024,2580,83558,529000,8964,529244,1493563
3560,3,2.5,2.0,0,0,3,7,1060,240,98199,1320,1414,417000,2423,446065,1819975
3561,3,1.5,1.0,0,0,3,7,1330,0,98027,2310,12500,405000,17944,417935,1438461
3562,3,2.25,1.0,0,0,4,8,1630,310,98023,2080,9100,299000,17735,298960,1056365
3563,3,1.75,1.0,0,0,3,7,2100,0,98001,1330,15657,299000,11547,311845,1364400
3564,3,1.0,1.0,0,0,3,7,980,310,98136,1680,5000,372220,23144,409384,1512863
3565,2,1.75,1.0,0,0,4,6,780,780,98109,1850,3600,494400,40319,602421,2281263
3566,3,1.75,1.0,0,0,3,7,1330,1300,98055,2520,6500,280000,20720,355912,1322433
3567,3,2.5,2.0,0,0,3,7,2100,0,98023,2091,7547,277950,8360,286460,1053583
3568,3,2.75,2.0,0,0,3,8,2070,0,98058,2190,49658,770000,6927,391127,1263763
3569,4,2.5,2.0,0,0,3,10,2960,0,98072,3510,35248,760000,9411,794220,1677976
3570,2,2.0,1.0,0,0,3,7,1300,0,98198,1510,3608,230000,4043,222040,982882
3571,4,2.5,2.0,0,0,3,9,2520,0,98155,2000,7704,525000,7579,573017,1662199
3572,3,1.0,1.5,0,0,3,7,1150,0,98045,1210,7700,307000,31958,282376,1210138
3573,4,2.0,1.5,0,0,3,6,1430,600,98188,1820,14600,253779,24640,263517,1157199
3574,3,1.5,1.0,0,0,3,8,1480,400,98155,1820,8660,405000,16969,413946,1620727
3575,2,1.0,2.0,0,0,4,6,2320,0,98146,1620,11250,360000,26733,398740,1526352
3576,2,1.0,1.5,0,3,4,6,1050,0,98116,2540,13680,521000,38481,565283,1692895
3577,4,2.5,2.0,0,0,3,9,3030,0,98005,2940,11999,680000,13417,899428,1861422
3578,1,0.75,1.0,0,2,4,4,530,0,98074,2830,14311,355000,23712,412581,1435376
3579,3,1.5,1.0,0,0,4,7,1090,0,98042,1240,9620,200000,16975,208844,996053
3580,3,2.25,1.0,0,0,3,7,1330,890,98118,1930,5625,330000,7858,427102,1530581
3581,3,2.25,2.0,0,0,3,7,1430,0,98023,1600,5999,221000,10085,220655,919359
3582,4,4.5,2.0,0,4,4,11,2770,1010,98116,2660,6000,1600000,38385,1581210,2554305
3583,2,1.0,1.0,0,0,4,6,780,780,98125,1760,7510,310000,24675,389212,1398846
3584,4,2.25,1.5,0,0,5,8,1310,910,98199,2020,4940,862000,30414,770980,2184016
3585,3,1.5,1.0,0,0,3,7,1140,0,98168,1140,8340,200000,19893,209842,1179489
3586,4,2.5,1.0,0,0,5,7,2540,0,98008,1560,11100,630000,21091,676953,2019432
3587,3,2.25,2.0,0,0,3,7,1440,0,98029,1740,5999,432250,11035,438978,1414058
3588,3,2.25,1.0,0,0,4,7,1070,500,98033,2250,9583,478000,13901,545668,1856522
3589,4,2.25,1.0,0,0,3,7,1400,460,98032,1860,9576,249000,19196,244966,1089311
3590,5,3.0,1.0,0,0,3,9,1450,990,98108,1420,5940,495000,3077,437023,1471270
3591,4,2.5,1.0,0,2,4,7,1240,860,98008,2000,8800,630000,20040,569505,1940257
3592,4,2.5,2.0,0,0,3,8,2150,0,98053,2150,27540,550000,6385,569679,1475813
3593,3,2.5,2.0,0,0,4,8,2440,0,98042,2530,10603,350000,7566,389374,1247577
3594,5,1.5,2.0,0,0,3,7,1930,0,98058,1480,7705,270000,17867,279022,1176513
3595,4,2.0,1.0,0,0,3,7,1830,0,98033,1970,10754,488250,18907,567204,1962230
3596,4,3.5,2.0,0,0,3,7,1130,720,98023,1280,6664,248000,10362,188635,937239
3597,4,3.5,3.0,0,0,3,9,3210,0,98136,1360,5000,889000,225,824082,1786076
3598,1,1.0,1.0,0,0,3,6,980,110,98117,2160,5250,375000,32015,427542,1772408
3599,3,1.5,2.0,0,2,3,7,1870,0,98102,1820,2460,933000,39776,774753,2548980
3600,3,2.25,1.0,0,2,3,8,1460,460,98006,2490,8700,625000,13880,635204,1680469
3601,2,1.0,1.0,0,0,3,6,700,0,98116,1620,5100,328000,26141,385593,1482344
3602,4,2.25,1.0,0,2,4,8,1690,1690,98166,2390,9900,470000,16634,572973,1498890
3603,5,2.5,2.0,0,0,3,8,2430,0,98056,2150,8400,502500,2965,432946,1681342
3604,3,1.75,1.0,0,0,3,7,1210,740,98072,1900,17250,484000,14341,430433,1391961
3605,2,1.0,1.0,0,0,4,6,900,0,98014,1190,10000,252500,19576,243659,1113086
3606,3,2.5,2.0,0,0,3,8,2060,0,98006,2650,8500,610000,10094,596906,1642172
3607,4,2.0,1.0,0,0,4,8,1280,900,98155,2190,10987,419000,16641,445437,1607902
3608,4,2.25,2.0,0,0,4,8,2140,0,98092,2030,7846,322500,10424,322250,1093518
3609,6,1.0,1.5,0,0,3,7,1250,480,98109,1630,3200,563000,35434,589056,2350590
3610,4,2.5,2.0,0,0,3,9,3140,0,98042,2650,11720,464000,8117,485174,1388216
3611,4,4.25,2.0,0,3,4,10,1940,1070,98115,2540,9375,870000,23178,1181864,2456956
3612,2,1.5,2.0,0,0,3,8,800,0,98103,1020,1087,280000,4416,401099,1798921
3613,3,2.5,2.0,0,0,3,9,3300,0,98006,3280,11446,850000,7559,923127,1885121
3614,2,1.0,1.0,0,0,3,7,1130,400,98115,1580,4275,458950,25131,523788,1687039
3615,2,1.0,1.0,0,0,3,6,760,0,98168,1710,6594,122000,25313,172980,1137015
3616,5,3.0,2.0,0,0,3,7,2450,0,98117,1060,5500,525000,7437,614761,1909448
3617,2,1.0,1.0,0,0,3,7,1000,0,98045,1490,39747,286300,19189,289552,1204831
3618,2,1.0,1.0,0,0,4,6,840,0,98166,1300,11674,218450,22844,253007,1078129
3619,3,1.5,1.0,0,0,3,7,1080,300,98107,1510,3900,525000,21797,515127,2189198
3620,3,1.5,1.0,0,0,3,7,1080,300,98107,1510,3900,650000,21905,515302,2189370
3621,4,2.0,1.5,0,0,3,7,2020,0,98045,1610,34900,356000,23916,394237,1369100
3622,2,1.0,1.0,0,0,3,7,1040,220,98117,1510,5000,436500,23159,475052,1610093
3623,3,1.75,1.0,0,0,3,7,1180,260,98034,1570,9152,410000,13002,387742,1664591
3624,4,1.75,1.0,0,0,4,7,1540,0,98125,1890,7996,512500,23629,449209,1594565
3625,4,1.0,1.0,0,1,3,6,880,180,98118,1910,7200,510000,32736,329862,1467834
3626,4,1.75,1.0,0,0,4,8,1900,0,98005,2220,9612,566000,17792,641496,1655057
3627,3,1.75,1.5,0,1,3,8,2870,0,98166,2420,20500,525000,24359,576634,1518606
3628,3,1.0,1.0,0,0,3,6,930,120,98126,1410,5834,435000,34552,316388,1443747
3629,3,2.75,1.0,0,2,3,8,1340,500,98014,2060,61903,406500,9495,462841,1505920
3630,5,2.75,1.0,0,0,3,8,1500,1500,98052,2050,8820,550000,17811,615313,1660579
3631,3,2.0,1.5,0,0,5,6,1200,0,98022,1280,10212,251000,24162,201416,1013123
3632,3,1.5,1.0,0,0,4,8,1220,620,98040,2320,10160,830000,20433,752740,2112700
3633,4,2.5,2.0,0,0,3,9,2790,0,98052,2740,7837,803000,9599,771220,1733215
3634,3,1.0,1.0,0,0,4,5,970,0,98002,1050,11348,206000,26759,179835,1074993
3635,4,1.0,1.5,0,0,3,7,1070,0,98178,1160,7467,200000,25778,203549,1152186
3636,2,1.0,1.0,0,0,3,6,900,0,98106,900,5160,219000,22771,240685,1220808
3637,4,4.0,1.0,0,0,3,7,1380,1300,98199,1930,6000,777000,19240,703386,2390417
3638,3,2.5,2.0,0,0,3,8,2000,0,98075,2180,19800,593700,13197,584684,1473496
3639,3,1.5,1.0,0,0,4,7,1660,0,98004,2350,10053,712500,21338,832100,2602981
3640,4,1.5,1.5,0,0,4,7,1240,530,98116,1740,6014,600000,25031,543077,1614851
3641,3,2.0,1.5,0,0,3,7,1230,0,98105,1850,6398,554663,27482,536085,2216416
3642,3,1.0,1.0,0,0,4,7,1020,720,98188,1470,8532,267000,19176,247711,1096282
3643,3,2.0,1.0,0,0,5,7,1710,0,98133,1430,8493,390000,22546,437021,1419980
3644,6,2.0,1.0,0,0,3,7,1010,1010,98108,2020,5000,335000,13239,355270,1336414
3645,4,2.5,1.0,0,0,5,8,1990,420,98040,2530,10658,938000,14722,909509,2251612
3646,4,2.75,1.0,0,0,3,7,1410,900,98198,2060,9678,370000,8131,317536,1140018
3647,5,2.5,2.0,0,0,3,7,2400,0,98042,2200,4465,335000,4474,318670,1200262
3648,5,2.0,1.5,0,0,3,7,1870,1290,98103,1780,4240,695000,33713,723642,2496697
3649,3,1.0,1.0,0,0,4,7,1560,0,98166,1640,14333,387500,22436,357013,1221340
3650,3,2.5,2.0,0,0,3,7,1770,0,98031,1650,7200,245000,8477,287257,1037600
3651,3,2.0,1.0,0,0,3,7,1600,0,98045,1360,11520,308550,8975,335437,1277413
3652,3,1.75,1.0,0,0,3,7,1330,0,98003,1270,11475,225000,16976,232109,1015229
3653,4,2.5,2.0,0,0,3,9,2970,0,98053,3100,31105,715000,7915,715605,1667012
3654,3,1.0,1.0,0,0,4,7,1020,0,98133,1170,8188,335000,22405,326538,1287298
3655,3,2.5,2.0,0,0,3,9,2490,0,98029,2370,4050,634000,4250,649814,1611808
3656,5,2.0,1.0,0,0,3,7,1000,700,98108,2000,7176,337500,21318,334118,1300754
3657,1,1.0,1.0,0,0,4,6,850,0,98010,2160,9794,440000,27275,230733,1108151
3658,3,1.75,1.0,0,2,3,7,1250,0,98045,1260,13707,350000,8963,345854,1272853
3659,2,1.0,1.0,0,0,3,5,610,0,98136,930,1392,400000,35442,295566,1402132
3660,4,3.5,2.0,0,0,4,11,3700,0,98006,3880,15508,1290000,9357,1200600,2009043
3661,3,1.0,1.0,0,0,4,7,950,0,98006,1060,10000,435000,22375,350574,1414696
3662,4,2.5,2.0,0,0,3,8,2930,930,98065,3130,6163,681000,3924,628756,1592363
3663,3,3.5,2.0,0,0,3,8,1240,120,98144,1360,1275,397000,2736,441745,1838097
3664,4,2.5,2.0,0,0,3,10,3890,0,98077,3600,28435,775000,6843,908360,1822186
3665,3,2.25,1.0,0,0,4,7,1130,550,98008,1960,9090,480000,20276,480175,1746598
3666,3,2.5,2.0,0,0,4,7,1520,0,98030,1780,7210,158000,10843,267410,1013706
3667,3,2.0,1.5,0,0,3,8,2420,0,98010,3180,212137,590000,3490,530930,1457029
3668,5,2.75,2.0,0,0,3,9,3890,0,98065,3450,8361,772500,3897,723915,1685909
3669,5,1.5,1.0,0,0,3,8,1470,1470,98155,1580,8200,464500,21962,463400,1771880
3670,3,1.75,1.0,0,0,3,7,1350,0,98188,1600,8928,281000,18010,243828,1090300
3671,3,2.25,1.0,0,0,3,8,2190,0,98052,2970,4496,620000,8968,639420,1684685
3672,3,2.25,1.0,0,1,4,7,1150,1130,98116,1500,5060,475000,10759,632586,1734885
3673,2,2.0,1.0,0,0,4,6,910,160,98055,1280,4500,245000,30240,225433,989425
3674,5,2.25,1.5,0,0,4,7,1510,1030,98115,1780,3750,660000,32716,686811,1935757
3675,4,2.25,1.0,0,0,5,8,1310,960,98006,1910,9050,527500,15312,632854,1608283
3676,2,1.0,1.0,0,0,4,6,1220,0,98010,1350,20250,135000,36824,272374,1169806
3677,3,1.75,1.0,0,0,3,7,1890,0,98092,2960,5421,275000,4508,293232,1104142
3678,4,2.0,1.0,0,0,3,7,1080,910,98122,1560,2370,430000,32547,545369,2184897
3679,3,1.0,1.0,0,0,4,7,1220,0,98002,1420,6000,213500,17038,212097,1118389
3680,3,3.0,2.0,0,0,3,9,2640,0,98045,2680,6060,535000,985,521893,1483519
3681,3,1.75,1.0,0,0,3,7,1480,0,98004,2660,10766,641000,23054,775162,2542323
3682,3,2.0,1.0,0,0,5,7,2320,0,98056,2030,9420,436300,22946,471125,1806265
3683,4,1.75,1.5,0,0,3,8,2410,0,98109,1280,4000,1440000,37907,896284,2602013
3684,4,2.75,1.0,0,0,4,8,2090,0,98040,2130,13500,830000,24191,854924,2164091
3685,3,1.0,1.0,0,0,3,6,920,0,98118,1250,4000,380000,38188,282996,1372775
3686,3,0.75,1.0,0,0,3,6,600,250,98146,850,8382,132500,25617,193754,1210245
3687,3,1.0,1.0,0,0,3,7,1130,0,98188,1320,9907,179950,22249,212982,1047779
3688,3,1.0,1.0,0,0,4,7,1260,0,98002,940,7200,188200,22389,212851,1112098
3689,4,2.0,1.0,0,0,4,7,2090,0,98040,2090,10800,659000,23193,766178,2187604
3690,3,2.0,1.5,0,0,3,7,1180,840,98108,1400,5950,317000,32436,361747,1333371
3691,3,2.25,1.0,0,0,3,8,1470,500,98199,1980,5000,625000,20416,698863,2208182
3692,3,1.75,1.0,0,0,3,7,1230,590,98155,1790,9530,350000,14043,379724,1536618
3693,3,1.5,1.5,0,0,5,7,1340,500,98107,1840,5000,750000,36335,678253,2275351
3694,4,1.75,1.0,0,0,5,8,1280,820,98133,2080,9000,457000,20327,482909,1509461
3695,4,2.0,2.0,0,0,4,7,1770,0,98107,1550,5000,632500,39874,616062,2173134
3696,3,2.0,1.0,0,0,4,7,1110,0,98031,1550,7245,223000,8583,247986,936482
3697,4,2.75,1.0,0,0,4,8,1240,850,98052,2340,9000,610000,14124,560809,1574369
3698,4,1.75,2.0,0,0,4,7,2080,0,98155,1550,8215,385000,24403,425132,1554407
3699,3,3.25,2.0,0,0,3,7,1160,240,98118,1400,1326,367500,3734,295389,1383200
3700,3,1.0,1.0,0,0,4,6,1060,0,98125,1300,7620,385100,23956,355068,1403804
3701,2,1.0,1.0,0,0,3,6,720,0,98118,1560,6600,230000,34696,272264,1346181
3702,3,2.75,2.0,0,0,3,7,780,320,98106,1170,4800,286000,2365,261769,1196908
3703,3,1.0,1.0,0,0,4,7,1010,0,98001,1540,9576,201700,17616,198062,1125437
3704,4,4.75,2.5,0,0,3,11,5230,0,98038,4110,107153,1350000,4860,1349832,2466485
3705,4,1.75,1.0,0,0,3,8,1480,940,98027,2370,7699,525000,12922,524149,1597659
3706,3,1.5,1.0,0,0,3,7,1200,0,98011,1680,7800,361000,14642,344381,1268998
3707,3,1.5,3.0,0,0,3,8,1950,0,98117,1590,2028,530000,4648,580012,1671260
3708,3,2.25,1.0,0,0,3,7,1870,0,98125,1630,7440,455000,23656,478541,1655668
3709,4,2.25,1.0,0,0,4,7,1310,0,98034,1600,8400,421000,17855,399276,1668062
3710,4,2.0,1.5,0,0,3,7,1520,0,98115,1910,6200,640000,25323,545927,1759864
3711,3,1.0,1.0,0,0,3,7,1270,0,98188,1660,11536,240000,22004,229679,1088224
3712,2,1.0,1.0,0,0,4,6,840,0,98033,1740,9784,360000,31708,386339,1615755
3713,2,1.0,1.0,0,0,2,7,900,0,98042,1460,8265,157340,22727,137903,971175
3714,4,3.0,2.0,0,4,5,8,2560,450,98115,2100,6798,1240000,23845,1134842,2481875
3715,3,1.0,1.0,0,0,3,6,1050,0,98133,1500,8954,250000,22040,308284,1307564
3716,6,2.75,1.0,0,0,5,7,2040,1320,98052,2190,43124,735000,19413,685439,1719082
3717,7,4.75,1.5,0,0,3,8,5370,0,98040,2310,10910,884900,17546,1451681,2978506
3718,3,3.5,2.0,0,0,3,8,2690,0,98072,2300,81698,775000,24402,611494,1649324
3719,3,1.75,1.0,0,0,3,7,1710,0,98155,2260,8839,463000,24228,415530,1632758
3720,3,2.5,3.0,0,0,3,8,1640,0,98112,1590,1231,579000,1999,634924,2175510
3721,6,3.75,2.0,0,2,3,10,3080,920,98058,3180,5700,570000,3842,698622,1549272
3722,5,4.5,2.0,0,0,3,10,4140,0,98074,3960,8410,1060000,3741,1036273,2454227
3723,4,2.75,1.0,0,0,4,8,2080,1060,98042,2850,12900,375000,15957,451797,1382946
3724,2,1.75,1.0,0,0,4,7,920,400,98117,1200,4220,422000,28101,493840,1593081
3725,4,3.5,2.0,0,0,3,9,2010,1070,98126,1220,4945,866500,404,695216,1661765
3726,3,2.5,2.0,0,0,3,10,2500,0,98074,2580,10142,705000,10694,656897,1633829
3727,4,2.5,2.0,0,0,3,8,2520,0,98045,2090,10133,470000,7606,469246,1444275
3728,3,1.25,1.0,0,0,4,7,1320,1030,98007,2140,9543,360000,17883,529408,1879574
3729,4,2.5,1.0,0,4,3,8,1510,1060,98155,3470,12615,795000,24590,657048,2155429
3730,4,2.5,2.0,0,0,3,9,3100,0,98034,3100,7807,800000,4471,788072,2119321
3731,4,3.5,1.5,0,0,5,10,4270,460,98112,3710,8828,2450000,29003,2282744,3438310
3732,3,1.75,1.0,0,0,3,6,930,100,98126,1540,4800,277284,32239,327159,1442089
3733,2,1.0,1.0,0,0,5,7,1020,0,98116,1780,5000,460000,22747,506562,1540204
3734,3,2.5,2.0,0,0,3,9,2080,0,98033,2080,4000,898888,7063,723890,1891146
3735,3,1.0,1.0,0,0,3,7,1410,0,98019,1810,215622,211000,12270,395722,1233912
3736,2,2.0,2.0,0,0,3,6,1360,0,98038,1310,3300,222000,3892,208923,1091233
3737,3,2.5,2.0,0,0,3,7,2620,0,98053,2570,23650,672000,8184,608332,1585594
3738,3,2.25,1.0,0,0,5,9,1690,570,98005,3020,35291,778000,14902,849279,1741437
3739,3,1.75,1.0,0,0,4,8,1490,0,98058,2440,9600,312500,14265,336563,1183604
3740,4,2.5,1.5,0,0,3,8,1720,810,98115,2150,5280,650000,14439,725944,1952065
3741,6,2.25,1.0,0,0,4,8,1570,1570,98005,2320,10250,740000,20326,708511,1773801
3742,3,2.0,1.0,0,0,5,7,1820,0,98059,2190,17440,320000,15578,404937,1370296
3743,4,2.5,2.0,0,0,3,7,1770,0,98019,2050,14859,455000,9258,356717,1208211
3744,5,4.0,2.0,0,0,3,10,4430,0,98004,2470,9490,2450000,497,1923004,3267275
3745,3,3.25,3.0,0,0,3,8,1220,270,98102,1550,1092,500000,5084,600824,2119561
3746,3,1.75,1.0,0,0,3,7,1130,660,98065,1610,16684,325000,13310,375337,1225848
3747,3,2.5,3.0,0,0,3,8,1510,200,98103,1610,1282,416000,3907,541986,1970454
3748,4,2.25,2.0,0,0,4,7,2070,0,98072,2190,21560,495000,17243,482263,1472467
3749,2,1.0,1.0,0,0,5,7,1140,0,98112,1520,4800,549000,38841,673273,2287167
3750,5,2.0,1.5,0,0,4,8,3070,860,98008,2200,8190,589000,17038,841553,2266310
3751,3,1.5,1.0,0,0,3,7,1100,0,98001,1616,32700,194820,17491,207354,1161787
3752,3,2.5,1.5,0,0,3,7,1280,980,98117,1790,5355,405000,38335,624555,1844847
3753,3,2.5,1.5,0,0,3,7,1280,980,98117,1790,5355,625000,38448,624737,1845028
3754,3,1.0,1.0,0,0,3,7,1130,0,98168,1440,9350,205000,22231,220213,1186390
3755,3,3.75,1.0,0,0,3,8,1360,590,98178,1950,6670,345100,20262,284925,1330191
3756,3,1.0,1.0,0,0,3,6,960,0,98178,1250,6000,200000,22572,189511,1156893
3757,4,3.5,2.0,0,0,3,11,4210,0,98039,3520,18564,1910000,5155,2338744,3534840
3758,3,1.5,1.0,0,2,3,7,2230,1200,98045,1660,145926,524500,9798,575565,1630552
3759,4,2.75,2.0,0,0,3,7,2070,1400,98019,2370,233917,598600,7907,574791,1483532
3760,5,3.0,1.0,0,0,3,7,1280,860,98118,1820,6710,367777,13491,394979,1498458
3761,3,2.75,1.0,0,0,4,7,1360,1160,98119,1800,5036,750000,24963,782569,2417523
3762,5,2.25,2.0,0,0,3,8,3550,0,98034,2110,7992,575000,17110,749949,2199228
3763,2,1.0,1.0,0,0,3,6,700,0,98168,1490,18630,84000,24225,174720,1118629
3764,2,1.0,1.0,0,0,4,6,740,0,98118,1170,4968,255000,32493,271794,1327422
3765,4,3.75,1.5,0,4,3,10,2600,700,98105,3300,5000,1740000,32281,2204433,3245682
3766,3,2.25,1.0,0,0,3,7,1240,400,98106,1200,4760,415000,14011,334322,1339103
3767,3,2.5,2.0,0,1,3,9,2780,0,98198,720,9736,449900,9257,446748,1245414
3768,5,1.5,1.5,0,0,3,7,1830,0,98031,1440,16365,220000,31307,257093,1086429
3769,4,2.5,2.0,0,0,3,10,3540,0,98052,3280,7546,899000,4482,967238,1881063
3770,3,2.5,1.0,0,0,5,7,1440,0,98125,1160,6941,430000,22109,449720,1477644
3771,4,2.5,2.0,0,0,3,10,2960,0,98030,2770,16482,472500,5142,385061,1373686
3772,6,2.5,1.0,0,0,4,8,1590,1590,98006,2670,9625,680000,17529,685759,1699319
3773,5,4.0,2.0,0,0,3,10,3310,0,98033,3430,8400,1650000,5542,1321376,2435804
3774,3,2.0,2.0,0,0,5,7,2390,0,98105,1920,5350,810000,34289,803651,2496009
3775,3,2.5,2.0,0,0,4,9,2460,0,98027,2090,219542,605000,13942,695742,1626031
3776,3,1.75,1.0,0,0,3,7,1630,0,98033,1830,10850,522000,20659,534785,1923407
3777,5,2.75,2.0,0,0,3,10,3490,0,98075,3480,7331,759000,3685,850113,1779762
3778,4,2.75,2.0,0,0,3,8,2500,0,98118,1660,5970,411000,17670,570636,1615902
3779,4,2.5,1.0,0,0,3,7,1240,840,98001,1890,7977,286950,11387,280440,1277390
3780,3,1.5,3.0,0,0,3,7,1290,0,98103,1720,1286,440000,5274,426031,1947675
3781,3,1.0,1.0,0,0,3,6,1700,0,98146,1500,7980,149000,21692,307943,1442277
